title,current_price,discount_percentage,main_url,image,product_code,global_product_id,group_key,color_description,simple_color,sub_title,merch_product_id,internal_pid,consumer_channel_id
Nike Lunar Roam Premium,104.97$,34%,https://www.nike.com/t/lunar-roam-premium-mens-shoes-NghT8lyX/HF4314-699,https://static.nike.com/a/images/t_default/4ef55241-9fc3-485d-859c-d3d9c8191991/NIKE+LUNAR+ROAM+PRM.png,HF4314-699,bab93240-faac-42d3-a639-e61c4f96ad8f,NghT8lyX,Pink Gaze/Crimson Bliss/Pink Gaze/Black,Pink,Men's Shoes,de3167c4-cd28-577d-8804-e720fe5258f1,1015450709,d9a5bc42-4b9c-4976-858a-f159cf99c647
NikeCourt Lite 4 Premium,72.97$,14%,https://www.nike.com/t/nikecourt-lite-4-premium-mens-clay-court-tennis-shoes-HMT8nTRU/FQ8718-002,https://static.nike.com/a/images/t_default/79dc4fea-6229-4df4-9816-99a1207cc081/M+NIKE+COURT+LITE+4+PRM.png,FQ8718-002,e9efba8c-c70f-46b0-91bb-7c3d2cb32811,HMT8nTRU,Pure Platinum/Black/Hyper Crimson/White,Grey,Men's Clay Court Tennis Shoes,1090d3b3-a44c-5b3a-b86a-4f1beb35bc97,1015627135,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Huarache 9 Elite TF LAX SE,102.97$,14%,https://www.nike.com/t/huarache-9-elite-tf-lax-se-lacrosse-shoes-HzkQZG/FV6148-001,https://static.nike.com/a/images/t_default/de8cf451-2ddd-4845-b2cb-901a6ec7c255/HUARACHE+9+ELITE+TF+LAX+SE.png,FV6148-001,955111c5-300b-4501-8847-bc6d77419964,HzkQZG,Football Grey/White/Luminous Green/Black,Grey,Lacrosse Shoes,698915d8-df5b-5810-945a-ad4a5b465d72,1013883556,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Structure 25,98.97$,29%,https://www.nike.com/t/structure-25-mens-road-running-shoes-extra-wide-BTNKXc/DZ3488-002,https://static.nike.com/a/images/t_default/572580b1-9635-417c-91c1-22d70aa1c839/AIR+ZOOM+STRUCTURE+25+WIDE.png,DZ3488-002,e73d1789-09f0-442e-90f3-a06981cc7b88,BTNKXc,Black/Iron Grey/White,Black,Men's Road Running Shoes (Extra Wide),16a0c2df-4e79-57e4-826c-28e9eff4e329,1012309064,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Humara,104.97$,34%,https://www.nike.com/t/air-humara-mens-shoes-nHgBTk/FJ7098-400,https://static.nike.com/a/images/t_default/7bfc37ec-f6b6-429e-b300-a466c78807ce/NIKE+AIR+HUMARA+QS.png,FJ7098-400,b246268f-42f4-42b7-8fa8-8feab98c9b52,nHgBTk,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Blue,Men's Shoes,7fdd7b35-8b0d-5c3c-abc0-0c3376806447,1013249272,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Downshifter 13,63.97$,14%,https://www.nike.com/t/downshifter-13-mens-road-running-shoes-4M0LNf/FD6454-100,https://static.nike.com/a/images/t_default/03c453ee-15f8-483c-b645-3212b0521e88/NIKE+DOWNSHIFTER+13.png,FD6454-100,abd893c3-4717-46e5-858e-cf91496ac86e,4M0LNf,White/Wolf Grey,White,Men's Road Running Shoes,32827823-90b9-5b68-acf3-b53d96261aeb,1014200087,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Vapor Edge Speed 360 2,77.97$,29%,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-6zNTX9/FQ4045-102,https://static.nike.com/a/images/t_default/91701b33-910a-439a-93df-83439bc5ee6b/NIKE+VAPOR+EDGE+SPEED+360+2.png,FQ4045-102,df03fc36-71ca-40b6-8938-93cbd6a1f13d,6zNTX9,White/Black/University Red,White,Men's Football Cleats,64325101-5de5-55c7-a18e-ffede4f9f253,1014735871,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Huarache 9 Elite Mid LAX SE,112.97$,24%,https://www.nike.com/t/huarache-9-elite-mid-lax-se-lacrosse-cleats-7LZPsX/FV6149-001,https://static.nike.com/a/images/t_default/3e2f01dc-a6b8-41cd-9ade-6205bc316740/HUARACHE+9+ELITE+MID+LAX+SE.png,FV6149-001,5d7c7476-ae28-43bb-8c97-1fb93fcf7e4c,7LZPsX,Football Grey/White/Luminous Green/Black,Grey,Lacrosse Cleats,b0442575-2c4c-5468-b66d-5512f2aaaa50,1013885048,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike G.T. Hustle 2,127.97$,24%,https://www.nike.com/t/gt-hustle-2-womens-basketball-shoes-LXNxnV/HF1570-001,https://static.nike.com/a/images/t_default/9bd26e90-fa94-493f-9ea3-d409eeffb9c1/W+AIR+ZOOM+G.T.+HUSTLE+2.png,HF1570-001,19d512be-e7a2-4ca0-ae10-e1516950a01b,LXNxnV,Football Grey/Glacier Blue/Light Armory Blue/Football Grey,Grey,Women's Basketball Shoes,680797c9-f305-51cc-8590-275aca506af3,1014957428,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Vapor Edge Pro 360 2,114.97$,14%,https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-xBwbDn/FQ4044-100,https://static.nike.com/a/images/t_default/74bcdd01-1eef-4616-8511-8257c58183fc/NIKE+VAPOR+EDGE+PRO+360+2+TB.png,FQ4044-100,1004003d-bea5-46a2-87cf-bab29f309481,xBwbDn,White/Black/Brilliant Orange,White,Men's Football Cleats,83758e99-e635-509e-9d59-20af6b427bc2,1014805150,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Force Trout 9 Pro MCS,69.97$,6%,https://www.nike.com/t/force-trout-9-pro-mcs-baseball-cleats-Pn7Sdtxl/FB2908-001,https://static.nike.com/a/images/t_default/dc1fb3b3-4f2c-4465-a9c3-131ef89ee5aa/FORCE+TROUT+9+PRO+MCS.png,FB2908-001,45b59604-d78a-40a8-9d46-1afdef132ec9,Pn7Sdtxl,Black/Anthracite/Cool Grey/White,Black,Baseball Cleats,3f76c525-db3d-5eeb-b6cb-7b2d13e5855b,1012925162,d9a5bc42-4b9c-4976-858a-f159cf99c647
LeBron NXXT Gen AMPD,94.97$,44%,https://www.nike.com/t/lebron-nxxt-gen-ampd-basketball-shoes-CH9Kwr/FJ1566-102,https://static.nike.com/a/images/t_default/00d872fc-f756-4958-b0a3-793f23aff9b3/ZM+LEBRON+NXXT+GEN+AMPD.png,FJ1566-102,8fe2fb0e-9bf5-4541-9c49-474bd6091c67,CH9Kwr,White/Metallic Silver/Light Smoke Grey,White,Basketball Shoes,3d4b0427-f200-500d-bb21-38682d54fe51,1014981959,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Alpha Menace 4 Shark,38.97$,29%,https://www.nike.com/t/alpha-menace-4-shark-football-cleats-R3RCjP/FN0028-400,https://static.nike.com/a/images/t_default/9424a13f-ceed-413c-92bc-d12fe6ed56eb/NIKE+ALPHA+MENACE+4+SHARK.png,FN0028-400,768ed184-943e-4b4d-b7c2-d92f443114be,R3RCjP,Hyper Royal/Metallic Silver/Midnight Navy/White,Blue,Football Cleats,7849b55c-317a-5c14-a871-b5df50ae43b4,1014738071,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Zoom TR 1,78.97$,39%,https://www.nike.com/t/air-zoom-tr-1-mens-workout-shoes-CM5Cn6/DX9016-002,https://static.nike.com/a/images/t_default/9e0de4e1-6862-4d96-9821-94050582defe/M+NIKE+AIR+ZOOM+TR+1.png,DX9016-002,3ef7cf50-8660-45a8-93bb-e154e369230d,CM5Cn6,Black/Anthracite/White,Black,Men's Workout Shoes,b6e3fc51-94b9-52d2-a499-973c5987cff4,1012312540,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Max 1,120.97$,24%,https://www.nike.com/t/air-max-1-mens-shoes-bSzK4f1F/FZ4133-640,https://static.nike.com/a/images/t_default/44a2e100-3b79-4d5a-b452-f3d9820a56b4/NIKE+AIR+MAX+1.png,FZ4133-640,f6342a55-5b8c-437d-b2fc-648a6454e64a,bSzK4f1F,Light Soft Pink/Anthracite/Adobe/Vapor Green,Pink,Men's Shoes,015c7970-9ca3-5a04-9fe5-2eda4ee772a8,1014426815,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Offcourt (Oregon State),25.97$,35%,https://www.nike.com/t/offcourt-oregon-state-slide-GwtMfd/DD0537-002,https://static.nike.com/a/images/t_default/c04f7c7b-dc89-4925-8606-5347cb53ae33/NIKE+OFFCOURT+SLIDE+OR+STATE.png,DD0537-002,d682bbdc-6e36-4611-ae97-7c750e08c042,GwtMfd,Black/Team Orange/White,Black,Slide,68f83096-eee0-59a6-8440-46eecd7881c5,1003842784,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike G.T. Cut Academy,71.97$,24%,https://www.nike.com/t/gt-cut-academy-basketball-shoes-HWCFvAob/FB2599-100,https://static.nike.com/a/images/t_default/1e38b858-c8a0-471d-8e09-274c111518f4/AIR+ZOOM+G.T.+CUT+ACADEMY.png,FB2599-100,6a97cbd4-83ab-48d0-8024-efba51dc7819,HWCFvAob,White/Summit White/Anthracite/Black,White,Basketball Shoes,98c99b8e-d188-5e75-bb5b-a339354beb82,1014287414,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Winflo 11,73.97$,29%,https://www.nike.com/t/wio-11-mens-road-running-shoes-sZJDFJ/FJ9509-005,https://static.nike.com/a/images/t_default/e076c8dc-ce73-4639-b4a2-3312ee219265/NIKE+AIR+WINFLO+11.png,FJ9509-005,a58b52b4-48ac-4b70-bb56-4627dd68f355,sZJDFJ,Photon Dust/Smoke Grey/Light Smoke Grey/Fire Red,Grey,Men's Road Running Shoes,464407d0-cf91-5075-8586-9efc032858a3,1014989993,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Vomero 17,112.97$,29%,https://www.nike.com/t/vomero-17-mens-road-running-shoes-4x7CMp/FB1309-004,https://static.nike.com/a/images/t_default/350647d6-96eb-4b9f-9df0-336abe44c24b/NIKE+VOMERO+17.png,FB1309-004,bae648de-5c27-4f89-8ce2-e63f3189bfaa,4x7CMp,Black/Anthracite/White,Black,Men's Road Running Shoes,47778c24-465b-51aa-a95d-90aa7e447011,1013319855,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Alpha Menace 4 Pro,90.97$,24%,https://www.nike.com/t/alpha-menace-4-pro-football-cleats-JJBP85/FD7037-600,https://static.nike.com/a/images/t_default/b97110d2-e244-4abc-bfa8-d8b5d53eb7e9/NIKE+ALPHA+MENACE+4+PRO.png,FD7037-600,eedab696-5355-4304-a985-6c59e32ce949,JJBP85,University Red/Metallic Silver/Team Red/White,Red,Football Cleats,f276d0da-bc6d-5a4b-852f-155c83b088de,1014727411,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB React Leo Premium,83.97$,20%,https://www.nike.com/t/sb-react-leo-premium-skate-shoes-p5xlWk/FQ7639-600,https://static.nike.com/a/images/t_default/ce26a474-1c47-4025-8aca-610a07f9208d/NIKE+SB+REACT+LEO+PRM.png,FQ7639-600,d97a3c2f-c21c-4065-b83c-a1f4f8fe3fec,p5xlWk,Dark Beetroot/Team Red/Picante Red/Dark Beetroot,Red,Skate Shoes,273391db-fdea-5a8f-859c-75ea83e106b3,1015569005,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Go FlyEase,96.97$,22%,https://www.nike.com/t/go-flyease-womens-easy-on-off-shoes-LGmqKx/DR5540-105,https://static.nike.com/a/images/t_default/13273f58-23a8-4145-8939-8ac5ff3a240e/NIKE+GO+FLYEASE.png,DR5540-105,8607f743-103e-4fba-90ec-8686d1f8191c,LGmqKx,Pale Ivory/Platinum Tint/Black,Brown,Women's Easy On/Off Shoes,10af8ecf-2da7-5922-98d5-5bccb61ca8a9,1014943565,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Presto x Hello Kitty®,119.97$,14%,https://www.nike.com/t/air-presto-x-hello-kitty-mens-shoes-Tp1Rx6/DV3770-400,https://static.nike.com/a/images/t_default/398b3bbb-a881-49c3-ae39-26e64d91566d/NIKE+AIR+PRESTO+QS.png,DV3770-400,c749569a-2838-45f2-a367-e9b16188a545,Tp1Rx6,University Blue/White/Light Crimson/Black,Blue,Men's Shoes,9854f7f1-ea37-5ef2-81fd-3f112eb5ef6b,13997927,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Rival Waffle 6,59.97$,14%,https://www.nike.com/t/rival-waffle-6-road-and-cross-country-racing-shoes-txWgQr/DX7998-600,https://static.nike.com/a/images/t_default/621472a1-4ad8-4bc8-b18c-a07faa30c859/ZOOM+RIVAL+WAFFLE+6.png,DX7998-600,a4c7417b-eb23-4359-a0bf-d8d8de06162c,txWgQr,Bright Crimson/Black/Vapor Green,Red,Road and Cross-Country Racing Shoes,c3df1d28-fdfc-574a-a86c-0a07bb920b85,1015600275,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike GP Challenge Pro Premium,110.97$,14%,https://www.nike.com/t/gp-challenge-pro-premium-mens-hard-court-tennis-shoes-dGbC0z/FQ7728-001,https://static.nike.com/a/images/t_default/6588b4b4-847b-46bc-bb47-aa038f39e28d/M+ZOOM+GP+CHALLENGE+PRO+HC+PRM.png,FQ7728-001,2d549a5b-232a-471d-b7a2-d35ce195ed6d,dGbC0z,Pure Platinum/Hyper Crimson/White/Black,Grey,Men's Hard Court Tennis Shoes,809fb89f-2988-53f5-bd4d-1c659dac5502,1015625881,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Terminator High (Tennessee State),112.97$,24%,https://www.nike.com/t/terminator-high-tennessee-state-mens-basketball-shoes-cNsWST/FV2047-001,https://static.nike.com/a/images/t_default/ccd61cb8-7992-47e9-8586-43030d220b8c/TERMINATOR+HIGH+TSU.png,FV2047-001,43189794-4f26-411f-8f8b-946d628b59bb,cNsWST,Phantom/White/University Red/Racer Blue,Grey,Men's Basketball Shoes,d10ff642-a0cf-5f7b-af00-b553d38a481f,1014152099,d9a5bc42-4b9c-4976-858a-f159cf99c647
NikeCourt Vapor Cage 4 Rafa,136.97$,14%,https://www.nike.com/t/nikecourt-vapor-cage-4-rafa-mens-hard-court-tennis-shoes-VbQK09/HQ1653-001,https://static.nike.com/a/images/t_default/cd690771-0bb1-440d-a7f2-890a07049a5b/M+ZOOM+VAPOR+CAGE+4+RAFA+QS.png,HQ1653-001,ad61828c-50b4-46fd-9e3a-e152a5304280,VbQK09,Black/White/Volt/Metallic Silver,Black,Men’s Hard Court Tennis Shoes,2dc168d6-d7d0-5632-97d4-d19d05ada858,1015611086,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low,94.97$,29%,https://www.nike.com/t/dunk-low-mens-shoes-9UvVopiC/HF4297-001,https://static.nike.com/a/images/t_default/e8220807-de96-471f-93cf-ab84345cbfe3/NIKE+DUNK+LOW.png,HF4297-001,e4a60ecb-d557-4dce-994e-2c1eead4a561,9UvVopiC,Phantom/Sail/Coconut Milk/Light Bone,Grey,Men's Shoes,a70ff42d-1862-540e-9570-973411ccc3bc,1015505456,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Dunk Low Retro LTD,93.97$,30%,https://www.nike.com/t/dunk-low-retro-ltd-mens-shoes-SNVwh5/FZ3057-001,https://static.nike.com/a/images/t_default/78d04c49-7f82-4077-89f1-38f7fa478ff5/NIKE+DUNK+LOW+RETRO+LTD.png,FZ3057-001,fa23d8e8-fc57-424c-b198-b4a63029087e,SNVwh5,Black/Gym Red/University Gold/White,Black,Men's Shoes,ed0b6f84-226e-5075-8b2b-bf9bf521f4a3,1015573906,d9a5bc42-4b9c-4976-858a-f159cf99c647
Jordan One Take 5,85.97$,14%,https://www.nike.com/t/jordan-one-take-5-basketball-shoes-5lWJJ3/FD2335-160,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bda146d6-9f7a-47b7-a748-60c00328ea0c/JORDAN+ONE+TAKE+5.png",FD2335-160,b691e605-7aac-48dd-914a-60c50bfd9470,5lWJJ3,White/Sail/Black/Gym Red,White,Basketball Shoes,77a85352-9f23-573c-9ec6-65e7c3f1651a,1015582514,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike G.T. Jump 2,102.97$,42%,https://www.nike.com/t/gt-jump-2-mens-basketball-shoes-CZpmDQ/DJ9431-004,https://static.nike.com/a/images/t_default/44308fd3-999b-4a62-854a-6709ebadb131/NIKE+AIR+ZOOM+G.T.+JUMP+2.png,DJ9431-004,8a061512-3e68-4a68-ac6f-15f6e81c0e03,CZpmDQ,Photon Dust/Taupe Grey/Wolf Grey/Metallic Red Bronze,Grey,Men's Basketball Shoes,bd483f72-288d-506a-a8b6-f58ea871c74d,1015569541,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Kiger 9,112.97$,29%,https://www.nike.com/t/kiger-9-mens-trail-running-shoes-TjtXhk/DR2693-301,https://static.nike.com/a/images/t_default/3943f5d1-4ad9-4141-bfe3-c7e6dc64f365/NIKE+REACT+TERRA+KIGER+9.png,DR2693-301,46c7f4f2-0c79-4675-9163-719786a46d42,TjtXhk,Bicoastal/Armory Navy/Red Stardust/Green Frost,Green,Men's Trail Running Shoes,6046bb64-f151-5015-9205-6b920b2ac964,1015582672,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Free Golf NN,84.97$,34%,https://www.nike.com/t/free-golf-nn-golf-shoes-dNtN9Ag5/FN0332-400,https://static.nike.com/a/images/t_default/cc4a020d-5409-4f39-bc1b-e191501f3e34/NIKE+FREE+GOLF+NN.png,FN0332-400,96a14eed-07cd-43b3-87a1-453b5ff43fb7,dNtN9Ag5,Game Royal/Football Grey/White/Deep Royal Blue,Blue,Golf Shoes,681002de-c651-51f2-8a64-8dcb1d2b1eb6,1014544793,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike ACG Lowcate SE,66.97$,44%,https://www.nike.com/t/acg-lowcate-se-mens-shoes-7Px0Lq/DR1030-001,https://static.nike.com/a/images/t_default/aad85655-8c0c-43c7-af42-949ad445a00d/ACG+LOWCATE+SE.png,DR1030-001,889ae7b2-78d4-43b1-bcd3-d156928b77bd,7Px0Lq,Black/Hyper Pink/Wolf Grey/Black,Black,Men's Shoes,2b2a3cdf-921a-5a38-83be-a6d1da6e561b,14231058,d9a5bc42-4b9c-4976-858a-f159cf99c647
Air Jordan 1 Zoom CMFT 2,97.97$,34%,https://www.nike.com/t/air-jordan-1-zoom-cmft-2-womens-shoes-FVQrmK/DV1305-206,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3601938c-042e-4a2a-aec7-b1c1229f35bc/W+AIR+JORDAN+1+ZM+AIR+CMFT+2.png",DV1305-206,d1a0fea3-0110-4848-b0cd-32eee0585d6e,FVQrmK,Cacao Wow/Black/Hyper Pink/Picante Red,Brown,Women's Shoes,b9f5de06-5a16-5604-8572-adc75399c1cb,1013249186,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Air Force 1 Low Retro,93.97$,39%,https://www.nike.com/t/air-force-1-low-retro-mens-shoes-91owWfkk/FD7039-200,https://static.nike.com/a/images/t_default/46a1ccaa-c357-4936-b680-cb08f33b4435/AIR+FORCE+1+LOW+RETRO+QS.png,FD7039-200,fc66ec2a-6a0e-4691-ae7b-3419ff57a91f,91owWfkk,Chocolate/White,Brown,Men's Shoes,96e4a555-e061-56f4-8cc1-e0a9c340cb01,1012759115,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Zoom LeBron 2,105.97$,49%,https://www.nike.com/t/zoom-lebron-2-mens-shoes-dXL5wz/DR0826-100,https://static.nike.com/a/images/t_default/1bef8873-64e6-4e32-b981-9f8dac11fe58/ZOOM+LEBRON+II.png,DR0826-100,5cb304d2-b95c-4fba-ae58-1c22443baaef,dXL5wz,White/Varsity Crimson/Midnight Navy,White,Men's Shoes,e8170688-62ae-5804-a606-5914805e313d,14102352,d9a5bc42-4b9c-4976-858a-f159cf99c647
LeBron 20 UNINTERRUPTED EP,179.97$,10%,https://www.nike.com/t/lebron-20-uninterrupted-ep-basketball-shoes-ct1qVm/FN0941-001,https://static.nike.com/a/images/t_default/eef7599d-26a0-41cf-ad4d-b02acec42050/LEBRON+XX+UN.png,FN0941-001,bf998121-7fc9-4c28-8cb4-3cf91bd3d8b9,ct1qVm,Black/Hyper Royal/Topaz Gold/Coconut Milk,Black,Basketball Shoes,483b4ae9-927f-5004-9591-41e2feadc884,1011847261,d9a5bc42-4b9c-4976-858a-f159cf99c647
Spelman,25.97$,35%,https://www.nike.com/t/spelmanoffcourt-slides-x2H2wq/DX5636-002,https://static.nike.com/a/images/t_default/64816069-3f3a-4bd1-bfbe-d3c682af2a04/NIKE+OFFCOURT+SLIDE+SPELMAN.png,DX5636-002,09433e2d-badd-4c49-84a9-71e96bcf9a52,x2H2wq,Black/Old Royal/White,Black,Nike College Offcourt Slides,cb9a26ef-8751-50d7-8322-2a0c3aa70c2a,1003842850,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Janoski+ Slip,58.97$,30%,https://www.nike.com/t/sb-janoski-slip-skate-shoes-2qx9sk/FN5893-500,https://static.nike.com/a/images/t_default/fb95edb4-c458-4eec-9c90-4fb8d2d417d6/NIKE+SB+JANOSKI%2B+SLIP.png,FN5893-500,89da4b85-2377-4702-baae-0fa7e9b7e0a2,2qx9sk,Dark Raisin/Dark Raisin/White/Black,Purple,Skate Shoes,dfc06758-d46f-507c-84d7-7aae51a9fdee,1015586714,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Attack,97.97$,24%,https://www.nike.com/t/attack-mens-shoes-PgSqk0/FZ2097-100,https://static.nike.com/a/images/t_default/b4881666-711b-4965-b20f-3609b2f30c2e/NIKE+ATTACK.png,FZ2097-100,3cf684ba-7320-4f1d-93fa-da351bdd084f,PgSqk0,Sail/Coconut Milk/Pale Vanilla/Fir,White,Men's Shoes,95892d80-0cee-5081-864e-9ef6de2a46eb,1015580454,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike SB Zoom Pogo Plus,69.97$,30%,https://www.nike.com/t/sb-zoom-pogo-plus-skate-shoes-1fPn8h/HF4085-100,https://static.nike.com/a/images/t_default/5a38f341-a2ab-4802-acee-48a886b877ea/NIKE+SB+ZOOM+POGO+PLUS.png,HF4085-100,e1be2413-379b-4525-8b97-97f4a8e268c1,1fPn8h,Sail/White/Gym Red/Black,White,Skate Shoes,5197ab7b-0af3-59b3-9a3b-4968e3c09dcc,1015602271,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Alpha Huarache Elite 4 Mid,73.97$,26%,https://www.nike.com/t/alpha-huarache-elite-4-mid-mens-baseball-cleats-JDPv50/FD2744-101,https://static.nike.com/a/images/t_default/2eacf5db-3191-4a73-a6f7-db408a8d281a/ALPHA+HUARACHE+ELITE+4+MID.png,FD2744-101,0390fed9-5bd3-4b8c-89e8-cb6fd43e73b8,JDPv50,White/Blue Tint/Pure Platinum/Black,White,Men's Baseball Cleats,c745db5f-0dec-5b97-96e3-47602585980d,1012333119,d9a5bc42-4b9c-4976-858a-f159cf99c647
"Nike Alpha Menace 4 Elite ""Travis Kelce""",189.97$,13%,https://www.nike.com/t/alpha-menace-4-elite-travis-kelce-football-cleats-Gbbd6T/HF4316-001,https://static.nike.com/a/images/t_default/f689d265-9f8c-41d0-8c6d-40edf59f64c2/NIKE+ALPHA+MENACE+4+ELITE+TK.png,HF4316-001,2349dd31-d9fc-40cf-a17d-f04cecb459d3,Gbbd6T,Black/Sail/Dusty Cactus/Green Strike,Black,Football Cleats,e0c3c87b-8851-5770-876e-555f0e37a834,1015585534,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Pegasus 41,119.97$,14%,https://www.nike.com/t/pegasus-41-mens-road-running-shoes-extra-wide-R6tpoXaD/FN4932-401,https://static.nike.com/a/images/t_default/069fc2bb-dba4-4540-b4cd-99520e6e8988/AIR+ZOOM+PEGASUS+41+WIDE.png,FN4932-401,bd5d0ab9-0691-4d25-a2af-5f857b738526,R6tpoXaD,Astronomy Blue/Black/Baltic Blue/Hot Punch,Blue,Men's Road Running Shoes (Extra Wide),12b5382d-78e8-5521-bf23-f751e6c548e4,1015582732,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike Pegasus Trail 4 GORE-TEX,112.97$,29%,https://www.nike.com/t/pegasus-trail-4-gore-tex-mens-waterproof-trail-running-shoes-qdcSR6/DJ7926-007,https://static.nike.com/a/images/t_default/8b68cabf-7151-42ca-b399-f6fa5dee43fa/NIKE+REACT+PEGASUS+TRAIL+4+GTX.png,DJ7926-007,a7296196-55ff-447a-ad56-54d37ffb6441,qdcSR6,Phantom/Summit White/Light Orewood Brown,Grey,Men's Waterproof Trail Running Shoes,6ddf67d7-302a-59af-a2fd-3d5876180d97,1014402215,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike GP Challenge Pro,90.97$,24%,https://www.nike.com/t/gp-challenge-pro-mens-hard-court-tennis-shoes-lDL8Nn/FB3145-008,https://static.nike.com/a/images/t_default/d42e210b-de58-4512-89f9-a099383f2c6b/M+ZOOM+GP+CHALLENGE+PRO+HC.png,FB3145-008,1f960d3f-15f3-4a09-8fe9-240fae86c109,lDL8Nn,Dark Smoke Grey/Black/Photon Dust/Sangria,Grey,Men's Hard Court Tennis Shoes,1d80cc40-e9ef-540b-bca9-7279ebab07d0,1015570998,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike ACG Torre Mid Waterproof,120.97$,24%,https://www.nike.com/t/acg-torre-mid-waterproof-mens-shoes-DRD92k/FD0212-002,https://static.nike.com/a/images/t_default/45d68b8e-212a-48c3-9291-592dc6e00df7/ACG+TORRE+MID+WP.png,FD0212-002,bd57c025-1fe6-49ad-ac4b-09caa4a79e9e,DRD92k,Light Pumice/Dark Raisin/Summit White/Black,Grey,Men's Shoes,af4fb0f0-b5cd-5cda-a4c8-58ffa9b0b536,1015567742,d9a5bc42-4b9c-4976-858a-f159cf99c647
Nike ISPA MindBody,99.97$,44%,https://www.nike.com/t/ispa-mindbody-mens-shoes-Q6K7Z3/DH7546-100,https://static.nike.com/a/images/t_default/1582c0f8-81b1-428f-a237-4bc4ed460f9f/ISPA+MINDBODY.png,DH7546-100,87960aac-0ab6-4821-a763-fbe8b2a5d426,Q6K7Z3,White/Total Orange/Light Smoke Grey/Total Orange,White,Men's Shoes,159ca0aa-722e-5a0b-a66d-8eb78e1e5912,1011941650,d9a5bc42-4b9c-4976-858a-f159cf99c647
Air Jordan 1 Low G,105.97$,24%,https://www.nike.com/t/air-jordan-1-low-g-golf-shoes-ZR2b5R/DD9315-101,"https://static.nike.com/a/images/t_default/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c40a31e8-012b-4fa6-a45e-72a33b625238/AIR+JORDAN+1+LOW+G.png",DD9315-101,0cd59f53-b5e0-4404-ab67-356cf06a1df3,ZR2b5R,White/White,White,Golf Shoes,a00bb151-a6be-5e43-a4e3-97f6ca026d54,13825461,d9a5bc42-4b9c-4976-858a-f159cf99c647
